chapter,paragraph,text_part,content
46.0,48,text_content,old fat man too weak to support his own flesh without the help of suspensors.’ 
46.0,49,text_content,his anger. ‘Is it a midget?’ he asked himself. 
46.0,50,text_content,"‘My dear Baron,’ the Emperor said, ‘become acquainted with the sister of Muad’Dib.’ "
46.0,51,text_content,‘The sist …’ The Baron shifted his attention to the Emperor. ‘I do not understand.’ 
46.0,52,text_content,"‘I, too, sometimes err on the side of caution,’ the Emperor said. ‘It has been reported to me that your ‘uninhabited’ south polar regions exhibit evidence of human activity.’ "
46.0,53,text_content,‘But that’s impossible!’ the Baron protested. ‘The worms … there’s sand clear to the …’ 
46.0,54,text_content,"‘These people seem able to avoid the worms,’ the Emperor said. "
46.0,55,text_content,in the way she appraised her surroundings. 
46.0,56,text_content,"The Baron stared at the kicking feet, the way they moved the black robe, the wink of sandals beneath the fabric. "
46.0,57,text_content,"composed mostly of women, children, and old men. This child here was in command of one of the attacking groups.’ "
46.0,58,text_content,"‘You see, Your Majesty!’ the Baron said. You see how they are!’ "
46.0,59,text_content,"‘I allowed myself to be captured,’ the child said. ‘I did not want to face my brother and have to tell him that his son had been killed.’ "
46.0,60,text_content,"‘Only a handful of our men got away,’ the Emperor said. ‘Got away! You hear that?’ "
46.0,61,text_content,"‘We’d have had them, too,’ the child said, ‘except for the flames.’ "
46.0,62,text_content,from women and children and old men!’ 
46.0,63,text_content,"‘We must attack in force,’ the Baron rasped. ‘We must destroy every last vestige of—’ "
46.0,64,text_content,there in your foolish innocence and—’ 
46.0,65,text_content,"‘Majesty,’ the old Truthsayer said. "
46.0,66,text_content,"The Emperor lifted himself half off his throne. ‘What do you take me for, Baron?’ "
46.0,67,text_content,"The Baron took two backward steps, thinking: ‘It was Rabban. He has done this to me. Rabban has …’ "
46.0,68,text_content,it.’ 
46.0,69,text_content,"‘Majesty,’ the Baron pleaded. ‘What are you—’ "
46.0,70,text_content,‘Silence!’ 
46.0,71,text_content,"The old Bene Gesserit put a hand on the Emperor’s shoulder, leaned close to whisper in his ear. "
46.0,72,text_content,but I find the pleasure impossible to suppress.’ 
46.0,73,text_content,"Could you be as simple-minded as my Truthsayer suggests? Do you not recognize this child, daughter of your ally, Duke Leto?’ "
46.0,74,text_content,"‘My father was never his ally,’ the child said. ‘My father is dead and this old Harkonnen beast has never seen me before.’ "
46.0,75,text_content,The Baron was reduced to stupefied glaring. When he found his voice it was only to rasp: ‘Who?’ 
46.0,76,text_content,and I think he shall.’ 
46.0,77,text_content,"‘Be hush, child,’ the Emperor said, and he sank back into his throne, hand to chin, studying the Baron. "
46.0,78,text_content,"‘I do not take the Emperor’s orders,’ Alia said. She turned, looked up at the old Reverend Mother. ‘She knows.’ "
46.0,79,text_content,The Emperor glanced up at the Truthsayer. ‘What does she mean?’ 
46.0,80,text_content,It cannot come too quickly for that ‘child’ or for the one who spawned her!’ The old woman pointed a finger at Alia. ‘Get out of my mind!’ 
46.0,81,text_content,‘T-P?’ the Emperor whispered. He snapped his attention back to Alia. ‘By the Great Mother!’ 
46.0,82,text_content,"ones who gave me their memories. She stands in my mind! She cannot be there, but she is!’ "
46.0,83,text_content,‘What others?’ the Emperor demanded. ‘What’s this nonsense?’ 
46.0,84,text_content,our own has betrayed us.’ 
46.0,85,text_content,"took a deep breath, and held it. "
46.0,86,text_content,The old Reverend Mother groaned and staggered. 
46.0,87,text_content,"Alia opened her eyes. ‘That is how it was,’ she said. ‘A cosmic accident … and you played your part in it.’ "
46.0,88,text_content,"The Reverend Mother held out both hands, palms pushing the air toward Alia. "
46.0,89,text_content,"‘What is happening here?’ the Emperor demanded. ‘Child, can you truly project your thoughts into the mind of another?’ "
46.0,90,text_content,"‘That’s not how it is at all,’ Alia said. ‘Unless I’m born as you, I cannot think as you.’ "
46.0,91,text_content,at Alia. 
46.0,92,text_content,"‘Silence,’ the Emperor said, and he studied Alia. ‘Child, can you communicate with your brother?’ "
46.0,93,text_content,"‘My brother knows I’m here,’ Alia said. "
46.0,94,text_content,‘Can you tell him to surrender as the price of your life?’ 
46.0,95,text_content,"Alia smiled up at him with clear innocence. ‘I shall not do that,’ she said. "
46.0,96,text_content,"The Baron stumbled forward to stand beside Alia. ‘Majesty,’ he pleaded, ‘I knew nothing of—’ "
46.0,97,text_content,me?’ 
46.0,98,text_content,"‘I’ve already said I cannot read minds,’ she said, ‘but one doesn’t need telepathy to read your intentions.’ "
46.0,99,text_content,"The Emperor scowled. ‘Child, your cause is hopeless. I have but to rally my forces and reduce this planet to— "
46.0,100,text_content,"‘It’s not that simple,’ Alia said. She looked at the two Guildsmen. ‘Ask them.’ "
46.0,101,text_content,"‘It is not wise to go against my desires,’ the Emperor said. ‘You should not deny me the least thing.’ "
46.0,102,text_content,and heaven smiles upon him.’ 
46.0,103,text_content,"The Emperor surged to his feet. ‘This play has gone far enough, I will take your brother and this planet and grind them to—’ "
46.0,104,text_content,to the Emperor’s ship. The abrupt flicker-tightening of skin pressure told of a wide-area shield being activated. 
46.0,105,text_content,"‘I told you,’ Alia said. ‘My brother comes.’ "
46.0,106,text_content,on the situation. The Baron moved two steps behind Alia. Sardaukar were leaping into positions at the doors. 
46.0,107,text_content,storm.’ 
46.0,108,text_content,the Baron’s arms. 
46.0,109,text_content,left arm. 
46.0,110,text_content,her hand. 
46.0,111,text_content,"suspensors, a sagging mass of flesh supported inches off the floor with head lolling and the mouth hanging open. "
46.0,112,text_content,"‘These people are insane,’ the Emperor snarled. ‘Quick! Into the ship. We’ll purge this planet of every …’ "
46.0,113,text_content,floor. The smell of burned insulation swept through the selamlik. 
46.0,114,text_content,‘The shield!’ one of the Sardaukar officers shouted. ‘The outer shield is down! They …’ 
46.0,115,text_content,His words were drowned in a metallic roaring as the shipwall behind the Emperor trembled and rocked. 
46.0,116,text_content,‘They’ve shot the nose off our ship!’ someone called. 
46.0,117,text_content,"Dust boiled through the room. Under its cover, Alia leaped up, ran toward the outer door. "
46.0,118,text_content,a hand signal to a Sardaukar officer leaping through the dust haze. ‘We will make our stand here!’ the Emperor ordered. 
46.0,119,text_content,"yellow haze toward the opening, weapons ready, forming an arc there to protect the Emperor’s retreat. "
46.0,120,text_content,"‘Save yourself, Sire!’ a Sardaukar officer shouted. ‘Into the ship!’ "
46.0,121,text_content,who seemed to come down out of the storm. 
46.0,122,text_content,All this was as a frame for the target of the Emperor’s pointing hand. 
46.0,123,text_content,"wedge, robes whipping in the wind as they cut through the melee on the plain. "
46.0,124,text_content,an onslaught their minds found difficult to accept. 
46.0,125,text_content,"the ship, sealed the door on him, and prepared to die at that door as part of his shield. "
46.0,126,text_content,the calm they maintained despite the high emotions around them. 
46.0,127,text_content,so dark as to be almost black. 
46.0,128,text_content,"hand restored to eye, added in a cold voice: ‘But this Muad’Dib cannot know, either.’ "
46.0,129,text_content,dependent upon their ‘faculty’ that they had lost the use of their eyes and their reason? he wondered. 
46.0,130,text_content,"‘Reverend Mother,’ he said, ‘we must devise a plan.’ "
46.0,131,text_content,understanding. They had one weapon left and both knew it: treachery. 
46.0,132,text_content,"‘Summon Count Fenring from his quarters,’ the Reverend Mother said. "
46.0,133,text_content,"The Padishah Emperor nodded, waved for one of his aides to obey that command. "
47.0,1,opening_text,"ducal past with a wave of the hand, saying merely: ‘I am the Kwisatz Haderach. That is reason enough.’ "
47.0,2,opening_caption,—from ‘Arrakis Awakening’ by the Princess Irulan 
47.0,3,text_content,there had been looting by townspeople. Some of the furnishings in the main hall had been overturned or smashed. 
47.0,4,text_content,here. 
47.0,5,text_content,windows. ‘I didn’t like this place then and I like it less now. One of our caves would be safer.’ 
47.0,6,text_content,"reconsider, Muad’Dib?’ "
47.0,7,text_content,Send men through the building. Touch nothing. Just be certain no Harkonnen people or toys remain.’ 
47.0,8,text_content,"‘As you command,’ Stilgar said, and reluctance was heavy in his tone as he turned to obey. "
47.0,9,text_content,darting of suspicious glances. This had been too long a place of the enemy for them to accept their presence in it casually. 
47.0,10,text_content,"‘Gurney, have an escort bring my mother and Chani,’ Paul said. ‘Does Chani know yet about our son?’ "
47.0,11,text_content,"‘The message was sent, m’Lord.’ "
47.0,12,text_content,‘Are the makers being taken out of the basin yet?’ 
47.0,13,text_content,"‘Yes, m’Lord. The storm’s almost spent.’ "
47.0,14,text_content,‘What’s the extent of the storm damage?’ Paul asked. 
47.0,15,text_content,‘As much from battle as from the storm.’ 
47.0,16,text_content,"‘Nothing money won’t repair, I presume,’ Paul said. "
47.0,17,text_content,"‘Except for the lives, m’Lord,’ Gurney said, and there was a tone of reproach in his voice as though to say: ‘‘When did an Atreides worry first about things when people were at stake?’’ "
47.0,18,text_content,his path. Through each gap the jihad raged away down the corridors of the future. 
47.0,19,text_content,"down, pulling his robes around his legs, loosening his stillsuit at the neck. "
47.0,20,text_content,"‘The Emperor is still holed up in the remains of his ship,’ Gurney said. "
47.0,21,text_content,"‘For now, contain him there,’ Paul said. ‘Have they found the Harkonnens yet?’ "
47.0,22,text_content,‘They’re still examining the dead.’ 
47.0,23,text_content,‘What reply from the ships up there?’ He jerked his chin toward the ceiling. 
47.0,24,text_content,"‘No reply yet, m’Lord.’ "
47.0,25,text_content,"Paul sighed, resting against the back of his chair. Presently, he said: ‘Bring me a captive Sardaukar. We must send a message to our Emperor. It’s time to discuss terms.’ "
47.0,26,text_content,"‘Yes, m’Lord.’ "
47.0,27,text_content,"Gurney turned away, dropped a hand signal to one of the Fedaykin who took up close-guard position beside Paul. "
