text_part,text_content
text_content," to be a pillar of our strength,’ she said. Let him wonder why she shifted their conversation to the system of class distinction. ‘The Landsraad Council of the Great Houses, the regional Sysselraads, all deserve our –’ "
text_content,"‘You do not distract me,’ he said. "
text_content,"And Idaho wondered at how transparent her actions had become. Was it that she had grown lax in concealment, or had he finally breached the walls of her Bene Gesserit training? The latter, he decided, but some of it was in herself – a changing as she aged. It saddened him to see this just the way it saddened him to see the small ways the new Fremen differed from the old. The passing of the desert was the passing of something precious to humans and he could not describe this thing, no more than he could describe what had happened to the Lady Jessica. "
text_content,"Jessica stared at Idaho in open astonishment, not trying to conceal her reaction. Could he read her that easily? "
text_content,. It gave him a wry sense of continuity to realize how deeply he had accepted the ways of the planet which had harbored his second life. 
text_content,"‘I think you’d better leave,’ she said. "
text_content,‘Not until you accept my withdrawal from Atreides service.’ 
text_content,‘Accepted!’ She bit it off. And only after she’d uttered the word did she realize how much pure reflex had gone into this exchange. She needed time to think and reconsider. How had Idaho known what she would do? She did not believe him capable of leaping Time in the spice way. 
text_content,"Idaho backed away from her until he felt the door behind him. He bowed. ‘Once more I call you My Lady, and then never again. My advice to Farad’n will be to send you back to Wallach, quietly and quickly, at the earliest practical moment. You are too dangerous a toy to keep around. Although I don’t believe he thinks of you as a toy. You are working for the Sisterhood, not for the Atreides. I wonder now if you ever worked for the Atreides. You witches move too deeply and darkly for mere mortals ever to trust.’ "
text_content,"‘A ghola considers himself a mere mortal,’ she jibed. "
text_content,"‘Compared to you,’ he said. "
text_content,‘Leave!’ she ordered. 
text_content,"‘Such is my intention.’ He slipped out the door, passing the curious stare of the servant who’d obviously been listening. "
text_content,. 
text_content," Time. <h6 class=""bodytext-right"">– Palimbasha:<br/>Lectures at Sietch Tabr</h6> "
text_content,"Leto lay at the crest of a dune, peering across open sand at a sinuous rock outcropping. The rock lay like an immense worm atop the sand, flat and threatening in the morning sunlights. Nothing stirred there. No bird cirled overhead; no animal scampered among the rocks. He could see the slots of a windtrap almost at the centre of the ‘worm’s’ back. There’d be water here. The rock-worm held the familiar appearance of a sietch shelter, except for the absence of living things. He lay quietly, blending with sand, watching. "
text_content,"One of Gurney Halleck’s tunes kept flowing through his mind, monotonously persistent: "
text_poem,. 
text_poem,. 
text_content,Where was the entrance to that place? Leto wondered. 
text_content,"He felt the certainty that this must be Jacurutu/Fondak, but there was something wrong here beyond the lack of animal movement. Something flickered at the edges of conscious perception, warning him. "
text_content,What hid beneath the hill? 
text_content,". But there was a windtrap. There would be water and humans to use it. This was the tabu place which hid behind Fondak’s name, its other identity lost even to the memories of most Fremen. And no birds or animals could be seen there. "
text_content,No humans – yet here the Golden Path began. 
text_content,His father had once said: ‘There’s unknown all around at every moment. That’s where you seek knowledge.’ 
text_content,"Leto glanced out to his right along the dune crests. There’d been a mother storm recently. Lake Azrak, the gypsum plain, had been exposed from beneath its sandy cover. Fremen superstition said that whoever saw the Biyan, the White Lands, was granted a two-edged wish, a wish which might destroy you. Leto saw only a gypsum plain which told him that open water had existed once here on Arrakis. "
text_content,As it would exist once more. 
