text_part,text_content
text_content,"The Baron stilled his trembling at sight of her. The presence of the Reverend Mother Gaius Helen Mohiam, the Emperor’s Truthsayer, betrayed the importance of this audience. The Baron looked away from her, studied the suite for a clue. There were two of the Guild agents, one tall and fat, one short and fat, both with bland gray eyes. And among the lackeys stood one of the Emperor’s daughters, the Princess Irulan, a woman they said was being trained in the deepest of the Bene Gesserit ways, destined to be a Reverend Mother. She was tall, blonde, face of chiseled beauty, green eyes that looked past and through him. "
text_content,‘My dear Baron.’ 
text_content,The Emperor had deigned to notice him. The voice was baritone and with exquisite control. It managed to dismiss him while greeting him. 
text_content,"The Baron bowed low, advanced to the required ten paces from the dais. ‘I came at your summons, Majesty.’ "
text_content,‘Summons!’ the old witch cackled. 
text_content,"‘Now, Reverend Mother,’ the Emperor chided, but he smiled at the Baron’s discomfiture, said: ‘First, you will tell me where you’ve sent your minion, Thufir Hawat.’ "
text_content,"The Baron darted his gaze left and right, reviled himself for coming here without his own guards, not that they’d be much use against Sardaukar. Still … "
text_content,‘Well?’ the Emperor said. 
text_content,"‘He has been gone these five days, Majesty.’ The Baron shot a glance at the Guild agents, back to the Emperor. ‘He was to land at a smuggler base and attempt infiltrating the camp of the Fremen fanatic, this Muad’Dib.’ "
text_content,‘Incredible!’ the Emperor said. 
text_content,"One of the witch’s clawlike hands tapped the Emperor’s shoulder. She leaned forward, whispered in his ear. "
text_content,"The Emperor nodded, said: ‘Five days, Baron. Tell me, why aren’t you worried about his absence?’ "
text_content,"‘But I ‘am’ worried, Majesty!’ "
text_content,"The Emperor continued to stare at him, waiting. The Reverend Mother emitted a cackling laugh. "
text_content,"‘What I mean, Majesty,’ the Baron said, ‘is that Hawat will be dead within another few hours anyway.’ And he explained about the latent poison and need for an antidote. "
text_content,"‘How clever of you, Baron,’ the Emperor said. ‘And where are your nephews, Rabban and the young Feyd-Rautha?’ "
text_content,"‘The storm comes, Majesty. I sent them to inspect our perimeter lest the Fremen attack under cover of the sand.’ "
text_content,"‘Perimeter,’ the Emperor said. The word came out as though it puckered his mouth. ‘The storm won’t be much here in the basin, and that Fremen rabble won’t attack while I’m here with five legions of Sardaukar.’ "
text_content,"‘Surely not, Majesty,’ the Baron said, ‘but error on the side of caution cannot be censured.’ "
text_content,"‘Ah-h-h-h,’ the Emperor said. ‘Censure. Then I’m not to speak of how much time this Arrakis nonsense has taken from me? Nor the CHOAM Company profits pouring down this rat hole? Not the court functions and affairs of state I’ve had to delay – even cancel – because of this stupid affair?’ "
text_content,"The Baron lowered his gaze, frightened by the Imperial anger. The delicacy of his position here, alone and dependent upon the Convention and the dictum familia of the Great Houses, fretted him. ‘Does he mean to kill me?’ the Baron asked himself. ‘He couldn’t! Not with the other Great Houses waiting up there, aching for any excuse to gain from this upset on Arrakis.’ "
text_content,‘Have you taken hostages?’ the Emperor asked. 
text_content,"‘It’s useless, Majesty,’ the Baron said. ‘These mad Fremen hold a burial ceremony for every captive and act as though such a one were already dead.’ "
text_content,‘So?’ the Emperor said. 
text_content,"And the Baron waited, glancing left and right at the metal walls of the selamlik, thinking of the monstrous fanmetal tent around him. Such unlimited wealth it represented that even the Baron was awed. ‘He brings pages,’ the Baron thought, ‘and useless court lackeys, his women and their companions – hairdressers, designers, everything … all the fringe parasites of the Court. All here —fawning, slyly plotting, ‘roughing it’ with the Emperor … here to watch him put an end to this affair, to make epigrams over the battles and idolize the wounded.’ "
text_content,"‘Perhaps you’ve never sought the right kind of hostages,’ the Emperor said. "
text_content,"‘He knows something,’ the Baron thought. Fear sat like a stone in his stomach until he could hardly bear the thought of eating. Yet, the feeling was like hunger, and he poised himself several times in his suspensors on the point of ordering food brought to him. But there was no one here to obey his summons. "
text_content,‘Do you have any idea who this Muad’Dib could be?’ the Emperor asked. 
text_content,"‘One of the Umma, surely,’ the Baron said. ‘A Fremen fanatic, a religious adventurer. They crop up regularly on the fringes of civilization. Your Majesty knows this.’ "
text_content,"The Emperor glanced at his Truthsayer, turned back to scowl at the Baron. ‘And you have no other knowledge of this Muad’Dib?’ "
text_content,"‘A madman,’ the Baron said. ‘But all Fremen are a little mad.’ "
text_content,‘Mad?’ 
text_content,‘His people scream his name as they leap into battle. The women throw their babies at us and hurl themselves onto our knives to open a wedge for their men to attack us. They have no … no … decency!’ 
text_content,"‘As bad as that,’ the Emperor murmured, and his tone of derision did not escape the Baron. ‘Tell me, my dear Baron, have you investigated the southern polar regions of Arrakis?’ "
text_content,"The Baron stared up at the Emperor, shocked by the change of subject. ‘But … well, you know, Your Majesty, the entire region is uninhabitable, open to wind and worm. There’s not even any spice in those latitudes.’ "
text_content,‘You’ve had no reports from spice lighters that patches of greenery appear there?’ 
text_content,"‘There’ve always been such reports. Some were investigated – long ago. A few plants were seen. Many ’thopters were lost. Much too costly, Your Majesty. It’s a place where men cannot survive for long.’ "
text_content,"‘So,’ the Emperor said. He snapped his fingers and a door opened at his left behind the throne. Through the door came two Sardaukar herding a girl-child who appeared to be about four years old. She wore a black aba, the hood thrown back to reveal the attachments of a stillsuit hanging free at her throat. Her eyes were Fremen blue, staring out of a soft, round face. She appeared completely unafraid and there was a look to her stare that made the Baron feel uneasy for no reason he could explain. "
text_content,Even the old Bene Gesserit Truthsayer drew back as the child passed and made a warding sign in her direction. The old witch obviously was shaken by the child’s presence. 
